,bond length,anion,icohp
0,1.82032,O,-5.5313300000000005
1,1.82513,O,-5.38927
2,1.81924,O,-5.49035
3,1.8444,O,-5.06727
4,1.73947,O,-7.00129
5,1.86535,O,-4.793329999999999
6,1.84511,O,-5.04376
7,1.95765,O,-3.62648
8,1.86535,O,-4.79332
9,1.95766,O,-3.62642
10,1.84511,O,-5.04374
11,1.84442,O,-5.06709
12,1.81922,O,-5.49055
13,1.73947,O,-7.00129
14,1.82032,O,-5.5313099999999995
15,1.82513,O,-5.3893699999999995
16,2.04845,F,-2.40071
17,1.96403,F,-2.95395
18,1.96459,F,-2.96463
19,2.02964,F,-2.51068
20,1.9462,F,-3.13213
21,1.94691,F,-3.1308499999999997
22,2.03357,F,-2.49059
23,2.02835,F,-2.54955
24,1.95166,F,-3.08161
25,1.9483,F,-3.14444
26,1.91927,F,-3.3793100000000003
27,1.92054,F,-3.35358
28,2.02969,F,-2.42401
29,2.03877,F,-2.51615
30,2.02642,F,-2.56722
31,1.99304,F,-2.8359
32,2.03877,F,-2.51615
33,1.99304,F,-2.8359
34,2.02643,F,-2.56719
35,1.94691,F,-3.13086
36,1.9462,F,-3.13213
37,2.02835,F,-2.54957
38,2.03357,F,-2.49054
39,1.9483,F,-3.14443
40,1.95166,F,-3.08161
41,2.02968,F,-2.4240500000000003
42,1.92054,F,-3.35358
43,1.91927,F,-3.3793100000000003
44,2.04845,F,-2.4007199999999997
45,2.02964,F,-2.51071
46,1.96458,F,-2.96468
47,1.96404,F,-2.9539
48,1.73312,O,-7.08308
49,1.79599,O,-6.023630000000001
50,1.95996,O,-3.6746
51,1.96443,O,-3.51931
52,1.73633,O,-7.014799999999999
53,1.97626,O,-3.51164
54,1.78905,O,-6.14009
55,1.96014,O,-3.56546
56,1.89112,O,-4.4048300000000005
57,1.81898,O,-5.57104
58,2.11504,O,-2.4756400000000003
59,1.94712,O,-3.94818
60,1.9437,O,-3.97926
61,2.11122,O,-2.48882
62,1.95437,O,-3.7746
63,2.05872,O,-2.8451
64,1.95882,F,-3.0317499999999997
65,1.95956,F,-3.02808
66,1.95208,F,-3.14438
67,1.95163,F,-3.14316
68,1.97641,F,-2.77413
69,1.98423,F,-2.7461
70,1.87286,F,-3.8951599999999997
71,1.87112,F,-3.91272
72,1.86999,F,-3.9275599999999997
73,1.87158,F,-3.90846
74,1.87553,F,-3.80488
75,1.88343,F,-3.7313
76,1.9255,F,-3.34409
77,1.92194,F,-3.3611500000000003
78,1.96599,F,-2.98164
79,1.96565,F,-2.98252
80,2.01651,F,-2.49405
81,2.03922,F,-2.40534
82,2.03982,F,-2.40329
83,2.0087,F,-2.6977700000000002
84,1.95807,F,-3.0496
85,1.95805,F,-3.05375
86,1.92245,F,-3.35166
87,1.92643,F,-3.3373
88,2.02129,F,-2.46326
89,2.03792,F,-2.4145
90,2.03725,F,-2.41732
91,2.00598,F,-2.71908
92,1.99709,F,-2.73211
93,1.99502,F,-2.7455100000000003
94,1.99423,F,-2.75629
95,1.99883,F,-2.7230499999999997
96,1.80468,O,-5.74848
97,1.85839,O,-4.89035
98,1.72354,O,-7.25497
99,1.8811,O,-4.72678
100,1.88319,O,-4.66134
101,1.96219,O,-3.52541
102,1.80323,O,-5.7904
103,1.80699,O,-5.6585
104,1.76079,O,-6.5607299999999995
105,1.8628,O,-4.76549
106,1.88908,O,-4.470750000000001
107,1.75771,O,-6.5084
108,1.98811,O,-3.56418
109,1.98524,O,-3.6314
110,1.93999,O,-3.8217
111,1.90173,O,-4.19292
112,1.89488,F,-3.66164
113,1.89489,F,-3.63844
114,1.91966,F,-3.43128
115,1.92532,F,-3.36102
116,2.01486,F,-2.5909
117,1.89115,F,-3.6923
118,1.89115,F,-3.67387
119,1.88154,F,-3.80968
120,1.87757,F,-3.82219
121,2.00884,F,-2.67442
122,1.91413,F,-3.42638
123,1.91413,F,-3.40877
124,1.98572,F,-2.80437
125,1.9908,F,-2.80928
126,1.99306,F,-2.6399
127,2.02479,F,-2.5025
128,2.01673,F,-2.56294
129,2.00802,F,-2.6795
130,1.99698,F,-2.69072
131,1.99699,F,-2.716
132,2.06307,F,-2.31924
133,2.02231,F,-2.52644
134,1.99612,F,-2.69153
135,1.99612,F,-2.70878
136,2.04616,F,-2.37717
137,2.01678,F,-2.61291
138,1.96927,F,-2.90308
139,1.96927,F,-2.92172
140,2.04924,F,-2.46891
141,2.01354,F,-2.5483700000000002
142,2.04496,F,-2.49142
143,2.01784,F,-2.60008
144,1.79513,O,-5.7572600000000005
145,1.8197,O,-5.3346800000000005
146,1.79513,O,-5.75786
147,1.8197,O,-5.33525
148,1.83618,O,-5.09975
149,1.83865,O,-5.06139
150,1.94429,O,-3.9261
151,1.94426,O,-3.96995
152,1.93377,O,-3.8688000000000002
153,1.94316,O,-3.81219
154,1.83618,O,-5.09924
155,1.83863,O,-5.0607500000000005
156,1.94425,O,-3.9687900000000003
157,1.9443,O,-3.92554
158,1.93377,O,-3.86846
159,1.94317,O,-3.81126
160,1.90654,F,-3.6280799999999997
161,1.90653,F,-3.6169900000000004
162,1.9487,F,-3.1243499999999997
163,1.94871,F,-3.1624800000000004
164,1.96702,F,-2.8629499999999997
165,1.88334,F,-3.8764700000000003
166,1.88334,F,-3.8455500000000002
167,1.94781,F,-3.1335100000000002
168,1.94782,F,-3.16341
169,1.96991,F,-2.86256
170,1.90654,F,-3.63027
171,1.90653,F,-3.61533
172,1.94872,F,-3.1643999999999997
173,1.94871,F,-3.1227600000000004
174,1.96702,F,-2.86298
175,1.88334,F,-3.87601
176,1.88334,F,-3.8468
177,1.94782,F,-3.1639
178,1.9478,F,-3.1337
179,1.96991,F,-2.8628299999999998
180,2.06471,F,-2.3075
181,2.06471,F,-2.3269599999999997
182,1.94427,F,-3.10927
183,1.94427,F,-3.12617
184,2.08752,F,-2.14102
185,2.08752,F,-2.1741
186,2.06471,F,-2.30728
187,2.06471,F,-2.3266799999999996
188,1.94426,F,-3.1243600000000002
189,1.94427,F,-3.11063
190,2.08752,F,-2.14245
191,2.08752,F,-2.1720800000000002
192,1.87082,O,-4.73599
193,1.87094,O,-4.69944
194,1.90693,O,-4.2639
195,1.90674,O,-4.30594
196,1.85047,O,-5.0685199999999995
197,1.88369,O,-4.487970000000001
198,1.8837,O,-4.45932
199,1.85862,O,-4.94377
200,1.89843,O,-4.28866
201,1.89841,O,-4.31278
202,1.88945,O,-4.47389
203,1.88805,O,-4.41155
204,1.88806,O,-4.40771
205,1.8862,O,-4.52055
206,1.89216,O,-4.36503
207,1.89214,O,-4.3607
208,1.88486,F,-3.84361
209,1.88487,F,-3.83475
210,1.89379,F,-3.71
211,1.89636,F,-3.63755
212,1.83779,F,-4.12833
213,1.83739,F,-4.14414
214,1.93087,F,-3.4014800000000003
215,1.93083,F,-3.41437
216,1.97217,F,-2.8943399999999997
217,1.97458,F,-2.85572
218,1.94005,F,-2.97325
219,1.94015,F,-2.96507
220,1.94583,F,-3.20842
221,1.94582,F,-3.2277899999999997
222,2.01535,F,-2.5773
223,2.02018,F,-2.58774
224,1.94805,F,-3.20187
225,1.94807,F,-3.18864
226,1.93705,F,-3.21596
227,1.94189,F,-3.20111
228,2.07789,F,-2.2299100000000003
229,2.07789,F,-2.23128
230,2.0376,F,-2.4732700000000003
231,2.032,F,-2.53904
232,2.03206,F,-2.52477
233,2.03746,F,-2.47716
234,2.01671,F,-2.64827
235,2.01674,F,-2.6342499999999998
236,2.04817,F,-2.44753
237,2.01444,F,-2.65578
238,2.01442,F,-2.67062
239,2.0434,F,-2.4786599999999996
240,1.82989,O,-5.27231
241,1.82545,O,-5.33004
242,1.82506,O,-5.33262
243,1.82622,O,-5.30769
244,1.83067,O,-5.26578
245,1.82114,O,-5.38888
246,1.82626,O,-5.310930000000001
247,1.82224,O,-5.3494600000000005
248,1.82545,O,-5.329890000000001
249,1.82989,O,-5.27257
250,1.82114,O,-5.38772
251,1.83067,O,-5.26499
252,1.82622,O,-5.30892
253,1.82506,O,-5.3334
254,1.82224,O,-5.34939
255,1.82626,O,-5.31091
256,1.97559,F,-2.96425
257,1.97559,F,-2.9676299999999998
258,2.00343,F,-2.65678
259,2.01453,F,-2.60269
260,1.97291,F,-2.98461
261,1.97291,F,-2.9793000000000003
262,2.00815,F,-2.6307099999999997
263,2.01328,F,-2.61564
264,1.97291,F,-2.98335
265,1.97291,F,-2.9779099999999996
266,2.00231,F,-2.66373
267,2.01859,F,-2.5736600000000003
268,1.97011,F,-2.99696
269,1.97011,F,-2.99962
270,2.00666,F,-2.6447700000000003
271,2.01705,F,-2.5985199999999997
272,1.97559,F,-2.9669
273,1.97559,F,-2.96489
274,2.01453,F,-2.6026100000000003
275,2.00343,F,-2.65663
276,1.97291,F,-2.97832
277,1.97291,F,-2.9822800000000003
278,2.01859,F,-2.57327
279,2.00231,F,-2.6630000000000003
280,1.97291,F,-2.97981
281,1.97291,F,-2.98488
282,2.01328,F,-2.6163499999999997
283,2.00815,F,-2.63145
284,1.97011,F,-3.0004600000000003
285,1.97011,F,-2.99633
286,2.01705,F,-2.59894
287,2.00666,F,-2.6447599999999998
288,1.79721,O,-5.662240000000001
289,1.79723,O,-5.64845
290,1.87622,O,-4.620699999999999
291,1.88203,O,-4.561070000000001
292,1.87622,O,-4.6072500000000005
293,1.88205,O,-4.57239
294,1.77863,O,-6.2546800000000005
295,1.81011,O,-5.428570000000001
296,1.77863,O,-6.259790000000001
297,1.81012,O,-5.3972
298,1.93609,O,-3.9092900000000004
299,1.8843,O,-4.51626
300,1.8784,O,-4.5423100000000005
301,1.93609,O,-3.90993
302,1.8843,O,-4.49583
303,1.8784,O,-4.55825
304,1.91251,F,-3.56154
305,1.9125,F,-3.5498000000000003
306,1.90679,F,-3.5312799999999998
307,1.90873,F,-3.52937
308,1.96103,F,-2.89701
309,1.91251,F,-3.56264
310,1.9125,F,-3.55047
311,1.90679,F,-3.5350599999999996
312,1.90873,F,-3.52832
313,1.96102,F,-2.90274
314,1.93329,F,-3.33013
315,1.93329,F,-3.32809
316,1.99353,F,-2.7707699999999997
317,1.99683,F,-2.71923
318,1.93329,F,-3.32834
319,1.93329,F,-3.3285299999999998
320,1.99353,F,-2.77021
321,1.99683,F,-2.7185699999999997
322,2.04982,F,-2.4100099999999998
323,2.04983,F,-2.4185600000000003
324,2.04646,F,-2.37107
325,1.97681,F,-2.7751200000000003
326,2.04982,F,-2.40726
327,2.04983,F,-2.4247
328,2.04646,F,-2.37476
329,1.97682,F,-2.78954
330,2.02187,F,-2.59139
331,2.02187,F,-2.5943899999999998
332,2.04383,F,-2.4872699999999996
333,2.02187,F,-2.59216
334,2.02187,F,-2.59176
335,2.04383,F,-2.48682
336,1.87142,O,-4.64996
337,1.87139,O,-4.650259999999999
338,1.87139,O,-4.65259
339,1.87142,O,-4.65362
340,1.87142,O,-4.64297
341,1.8714,O,-4.6422
342,1.8714,O,-4.64232
343,1.8714,O,-4.64657
344,1.73406,O,-7.19067
345,1.7342,O,-7.1883099999999995
346,2.00486,O,-3.2243000000000004
347,1.87148,O,-4.6243
348,1.87149,O,-4.619759999999999
349,2.0048,O,-3.2256099999999996
350,1.87147,O,-4.62346
351,1.87146,O,-4.62444
352,1.99286,F,-2.84061
353,1.99285,F,-2.82504
354,1.9402,F,-3.19522
355,1.94395,F,-3.18663
356,1.99286,F,-2.84564
357,1.99285,F,-2.82256
358,1.94019,F,-3.2004
359,1.94395,F,-3.18462
360,1.95996,F,-3.08186
361,1.95996,F,-3.0821899999999998
362,1.96504,F,-2.9969200000000003
363,1.96822,F,-2.95359
364,1.95996,F,-3.08695
365,1.95996,F,-3.07878
366,1.96504,F,-3.0005699999999997
367,1.96823,F,-2.9513499999999997
368,1.96355,F,-3.05226
369,1.96354,F,-3.07722
370,2.06817,F,-2.21307
371,1.89877,F,-3.43822
372,1.89877,F,-3.4168399999999997
373,1.96353,F,-3.05485
374,1.96354,F,-3.07564
375,2.06811,F,-2.21462
376,1.89875,F,-3.41811
377,1.89876,F,-3.4390099999999997
378,1.98845,F,-2.8483400000000003
379,1.98847,F,-2.83819
380,2.01031,F,-2.75934
381,1.98845,F,-2.8370100000000003
382,1.98847,F,-2.8508500000000003
383,2.01029,F,-2.76035
384,1.8729,O,-4.82477
385,1.88459,O,-4.65878
386,1.78409,O,-6.194599999999999
387,1.99008,O,-3.52981
388,1.9857,O,-3.61153
389,1.84739,O,-5.07314
390,1.84804,O,-5.02234
391,1.84132,O,-5.12124
392,1.84126,O,-5.1186799999999995
393,1.98317,O,-3.5121
394,1.98223,O,-3.5551700000000004
395,1.80686,O,-5.65992
396,1.94741,O,-3.7992
397,1.98753,O,-3.48009
398,1.98762,O,-3.48367
399,1.8792,O,-4.537599999999999
400,1.87086,F,-3.96973
401,1.87057,F,-3.98263
402,1.84416,F,-4.14944
403,1.84438,F,-4.14401
404,1.92905,F,-3.2802
405,1.92847,F,-3.30703
406,1.86715,F,-4.004
407,1.87075,F,-3.96751
408,1.84035,F,-4.20604
409,1.84015,F,-4.20628
410,1.93146,F,-3.27168
411,1.93217,F,-3.23926
412,1.94911,F,-3.15198
413,1.955,F,-3.1220499999999998
414,1.98267,F,-2.70373
415,1.98268,F,-2.70837
416,2.08475,F,-2.1851000000000003
417,1.99677,F,-2.592
418,1.9968,F,-2.6003600000000002
419,2.06764,F,-2.26107
420,2.06809,F,-2.24329
421,1.92446,F,-3.25413
422,1.92844,F,-3.2240200000000003
423,2.06383,F,-2.27018
424,2.07542,F,-2.2104999999999997
425,1.93307,F,-3.18045
426,1.93511,F,-3.1558200000000003
427,1.9902,F,-2.80169
428,1.99303,F,-2.76365
429,2.02324,F,-2.49499
430,2.06393,F,-2.40345
431,2.01499,F,-2.6056
432,1.85191,O,-4.82517
433,1.85191,O,-4.78722
434,1.8519,O,-4.78754
435,1.85191,O,-4.828519999999999
436,1.85191,O,-4.82973
437,1.85191,O,-4.79043
438,1.85191,O,-4.79054
439,1.85191,O,-4.82875
440,1.85191,O,-4.82621
441,1.85191,O,-4.7875499999999995
442,1.85191,O,-4.79079
443,1.85191,O,-4.82491
444,1.85191,O,-4.82548
445,1.85191,O,-4.78548
446,1.8519,O,-4.78629
447,1.85191,O,-4.82629
448,1.97696,F,-2.9710900000000002
449,1.97697,F,-2.9257400000000002
450,1.97697,F,-2.92923
451,1.97697,F,-2.96848
452,1.97697,F,-2.96295
453,1.97697,F,-2.93531
454,1.97697,F,-2.92955
455,1.97697,F,-2.96945
456,1.97697,F,-2.95306
457,1.97697,F,-2.94649
458,1.97697,F,-2.9642299999999997
459,1.97697,F,-2.93511
460,1.97697,F,-2.94832
461,1.97697,F,-2.9509
462,1.97697,F,-2.96476
463,1.97697,F,-2.93423
464,1.97697,F,-2.92912
465,1.97696,F,-2.96841
466,1.97697,F,-2.92836
467,1.97697,F,-2.97005
468,1.97697,F,-2.92882
469,1.97696,F,-2.9687900000000003
470,1.97697,F,-2.93081
471,1.97697,F,-2.9687099999999997
472,1.97696,F,-2.94673
473,1.97697,F,-2.9500599999999997
474,1.97696,F,-2.97199
475,1.97697,F,-2.92391
476,1.97696,F,-2.9517499999999997
477,1.97697,F,-2.9453899999999997
478,1.97696,F,-2.97051
479,1.97697,F,-2.92618
480,1.78221,O,-5.95666
481,1.8245,O,-5.24575
482,1.87617,O,-4.65913
483,1.8799,O,-4.61072
484,1.89152,O,-4.44848
485,1.90008,O,-4.39239
486,1.71023,O,-7.38974
487,1.88043,O,-4.7478
488,1.88136,O,-4.689069999999999
489,1.91813,O,-3.8482399999999997
490,1.81838,O,-5.43979
491,1.85836,O,-4.73372
492,2.00244,O,-3.43046
493,2.00122,O,-3.49955
494,1.97028,O,-3.53029
495,1.90065,O,-4.31391
496,1.93777,F,-3.3151
497,1.93778,F,-3.33391
498,1.89903,F,-3.61721
499,1.89906,F,-3.58337
500,1.97143,F,-2.83214
501,1.89238,F,-3.74795
502,1.89239,F,-3.74546
503,1.90187,F,-3.5671999999999997
504,1.90192,F,-3.5642
505,1.96953,F,-2.8668199999999997
506,1.94322,F,-3.2338500000000003
507,1.94322,F,-3.24445
508,1.98932,F,-2.75514
509,1.98932,F,-2.78423
510,1.9221,F,-3.43876
511,1.9221,F,-3.4307600000000003
512,1.98408,F,-2.80311
513,1.98409,F,-2.80764
514,2.02782,F,-2.5899799999999997
515,2.02782,F,-2.57262
516,1.90849,F,-3.45297
517,1.90858,F,-3.48249
518,1.94747,F,-2.89131
519,2.06881,F,-2.27807
520,2.0688,F,-2.28975
521,1.97183,F,-2.84506
522,2.01586,F,-2.6475
523,2.01586,F,-2.6329399999999996
524,1.98498,F,-2.8015
525,1.98495,F,-2.76502
526,2.03711,F,-2.48062
527,2.03711,F,-2.48154
528,1.89491,O,-4.416
529,1.89492,O,-4.42242
530,1.87877,O,-4.62134
531,1.87878,O,-4.61383
532,1.85584,O,-4.838089999999999
533,1.85585,O,-4.83808
534,1.93907,O,-3.98218
535,1.93973,O,-3.9537500000000003
536,1.91784,O,-4.0741
537,1.91784,O,-4.07611
538,1.85687,O,-4.79856
539,1.85684,O,-4.8052399999999995
540,1.97322,O,-3.62819
541,1.9733,O,-3.6332199999999997
542,1.91681,O,-4.07123
543,1.91685,O,-4.0624199999999995
544,1.94299,F,-3.3016300000000003
545,1.94297,F,-3.3031800000000002
546,1.9709,F,-2.8965899999999998
547,1.97092,F,-2.89479
548,1.93385,F,-3.01964
549,1.93385,F,-3.01818
550,1.87535,F,-3.93579
551,1.87535,F,-3.9399100000000002
552,1.89726,F,-3.6472300000000004
553,1.89726,F,-3.6520200000000003
554,1.83984,F,-4.09693
555,1.83984,F,-4.0992999999999995
556,1.96297,F,-3.07147
557,1.96296,F,-3.06779
558,1.94176,F,-3.1828399999999997
559,1.94175,F,-3.19433
560,1.93253,F,-3.3439699999999997
561,1.93254,F,-3.33925
562,2.0154,F,-2.59528
563,2.0154,F,-2.60574
564,2.02153,F,-2.61336
565,2.02153,F,-2.61192
566,1.94826,F,-3.13228
567,1.9482,F,-3.12981
568,2.08915,F,-2.15529
569,2.08916,F,-2.15672
570,2.00154,F,-2.75767
571,2.00154,F,-2.76002
572,1.96447,F,-2.99539
573,1.9644,F,-2.99133
574,2.03198,F,-2.5236
575,2.03197,F,-2.52393
576,1.80443,O,-5.56659
577,1.80441,O,-5.5829
578,1.80443,O,-5.57179
579,1.80441,O,-5.57848
580,1.85349,O,-4.95501
581,1.88621,O,-4.4466
582,1.89207,O,-4.404780000000001
583,1.85349,O,-4.95707
584,1.88621,O,-4.44482
585,1.89206,O,-4.39661
586,1.8535,O,-4.97998
587,1.88621,O,-4.44798
588,1.89207,O,-4.39152
589,1.8535,O,-4.9823
590,1.88621,O,-4.4452
591,1.89206,O,-4.3904499999999995
592,1.89024,F,-3.78521
593,1.89025,F,-3.80188
594,1.9515,F,-3.1550599999999998
595,1.95365,F,-3.09345
596,1.96291,F,-2.89672
597,1.89024,F,-3.7762000000000002
598,1.89025,F,-3.8057499999999997
599,1.9515,F,-3.15261
600,1.95365,F,-3.09087
601,1.96291,F,-2.88779
602,1.89025,F,-3.77564
603,1.89025,F,-3.8068
604,1.95149,F,-3.11627
605,1.95364,F,-3.1289800000000003
606,1.96291,F,-2.89307
607,1.89025,F,-3.7845
608,1.89025,F,-3.79681
609,1.95149,F,-3.11688
610,1.95364,F,-3.12758
611,1.96291,F,-2.89014
612,2.08109,F,-2.22439
613,2.0811,F,-2.18919
614,2.04348,F,-2.4284
615,2.08109,F,-2.2271900000000002
616,2.0811,F,-2.1840200000000003
617,2.04348,F,-2.4250499999999997
618,2.08108,F,-2.22017
619,2.0811,F,-2.1901
620,2.04346,F,-2.41552
621,2.0811,F,-2.20556
622,2.08108,F,-2.20412
623,2.04346,F,-2.4145000000000003
624,1.71664,O,-7.4688300000000005
625,1.77152,O,-6.3721499999999995
626,1.83742,O,-5.20564
627,1.82577,O,-5.4323
628,1.99013,O,-3.27562
629,1.84451,O,-5.063129999999999
630,1.86798,O,-4.83159
631,1.86844,O,-4.8433
632,1.97302,O,-3.47056
633,1.735,O,-7.076689999999999
634,1.94246,O,-3.82194
635,1.98565,O,-3.59434
636,1.98291,O,-3.58527
637,1.91204,O,-4.14098
638,1.87462,O,-4.692069999999999
639,1.77568,O,-6.25393
640,1.85572,F,-4.07138
641,1.8593,F,-4.04096
642,1.8569,F,-4.01768
643,1.86143,F,-3.99368
644,1.90246,F,-3.55502
645,1.90316,F,-3.56076
646,1.93356,F,-3.28488
647,1.93949,F,-3.21198
648,2.00017,F,-2.6003
649,1.97366,F,-2.88802
650,1.97591,F,-2.8558
651,2.03752,F,-2.42312
652,2.00208,F,-2.61041
653,2.00766,F,-2.56974
654,2.03862,F,-2.46819
655,2.05329,F,-2.37714
656,2.00979,F,-2.69852
657,2.04744,F,-2.4277
658,2.03333,F,-2.4363900000000003
659,2.04021,F,-2.37984
660,2.0136,F,-2.6709
661,1.97326,F,-2.90786
662,1.97636,F,-2.91502
663,1.90899,F,-3.4416
664,1.91318,F,-3.43165
665,2.01548,F,-2.5061
666,2.04362,F,-2.48922
667,2.0264,F,-2.57746
668,2.04711,F,-2.45871
669,1.96883,F,-2.91364
670,1.97468,F,-2.8566
671,2.03652,F,-2.43096
672,1.72435,O,-7.355510000000001
673,1.73795,O,-6.9939
674,1.75432,O,-6.70318
675,1.80176,O,-5.84928
676,1.94248,O,-3.7466
677,1.93368,O,-3.88638
678,2.00686,O,-3.17136
679,1.91849,O,-4.23653
680,1.92049,O,-4.234389999999999
681,1.98283,O,-3.37354
682,1.72976,O,-7.19926
683,1.92219,O,-4.2360299999999995
684,1.91853,O,-4.245290000000001
685,1.91154,O,-4.15293
686,1.89573,O,-4.41452
687,1.7731,O,-6.303089999999999
688,2.02749,F,-2.4462099999999998
689,1.93017,F,-3.20982
690,1.93429,F,-3.21374
691,1.95406,F,-3.04536
692,1.95465,F,-3.0666
693,1.94054,F,-3.19312
694,1.93755,F,-3.2561299999999997
695,2.0179,F,-2.49398
696,1.93354,F,-3.25308
697,1.93627,F,-3.21796
698,1.90545,F,-3.51165
699,1.90499,F,-3.54878
700,1.92731,F,-3.27002
701,1.9336,F,-3.20037
702,2.06428,F,-2.25209
703,2.06346,F,-2.30824
704,1.99161,F,-2.82794
705,1.9986,F,-2.81378
706,2.02965,F,-2.59886
707,2.00929,F,-2.69678
708,1.97102,F,-2.95992
709,1.97324,F,-2.91351
710,1.91526,F,-3.36778
711,1.91958,F,-3.35816
712,2.01633,F,-2.50242
713,1.99717,F,-2.72482
714,1.99917,F,-2.68916
715,2.02415,F,-2.59346
716,2.03543,F,-2.5533
717,1.95145,F,-3.04937
718,1.95696,F,-2.99694
719,2.03377,F,-2.44594
720,1.82956,O,-5.25584
721,1.84138,O,-5.14966
722,1.82955,O,-5.25594
723,1.84138,O,-5.14956
724,1.84137,O,-5.14968
725,1.82957,O,-5.25568
726,1.84137,O,-5.14968
727,1.82957,O,-5.25566
728,1.82956,O,-5.25584
729,1.84138,O,-5.14966
730,1.82956,O,-5.25584
731,1.84138,O,-5.14956
732,1.84137,O,-5.14968
733,1.82957,O,-5.25578
734,1.84137,O,-5.14968
735,1.82957,O,-5.25577
736,1.94684,F,-3.12416
737,1.95266,F,-3.08376
738,2.00221,F,-2.65564
739,2.03785,F,-2.48206
740,1.94684,F,-3.12416
741,1.95266,F,-3.08376
742,2.00221,F,-2.65564
743,2.03784,F,-2.48212
744,2.03784,F,-2.4821
745,2.00221,F,-2.65566
746,1.94685,F,-3.12414
747,1.95267,F,-3.08374
748,2.03784,F,-2.4821
749,2.00222,F,-2.65562
750,1.94685,F,-3.12414
751,1.95267,F,-3.08376
752,1.94684,F,-3.12416
753,1.95266,F,-3.08376
754,2.00221,F,-2.6557
755,2.03785,F,-2.48206
756,1.94684,F,-3.12416
757,1.95266,F,-3.08376
758,2.00221,F,-2.6557
759,2.03784,F,-2.48212
760,2.03784,F,-2.48208
761,2.00223,F,-2.65556
762,1.94685,F,-3.12414
763,1.95267,F,-3.08374
764,2.03784,F,-2.48208
765,2.00223,F,-2.65556
766,1.94685,F,-3.12414
767,1.95267,F,-3.08374
768,1.79911,O,-5.81576
769,1.85207,O,-4.9387
770,1.80888,O,-5.72238
771,1.80257,O,-5.68692
772,1.76577,O,-6.48832
773,1.85783,O,-4.82774
774,1.72624,O,-7.230090000000001
775,1.88307,O,-4.709949999999999
776,1.88342,O,-4.66436
777,1.97037,O,-3.46448
778,1.89272,O,-4.43641
779,1.76018,O,-6.49519
780,1.94758,O,-3.76279
781,1.98786,O,-3.57642
782,1.98738,O,-3.61618
783,1.91239,O,-4.084
784,1.91964,F,-3.39979
785,1.9237,F,-3.4002
786,1.89153,F,-3.67353
787,1.89154,F,-3.66894
788,2.01976,F,-2.56457
789,1.87818,F,-3.8207500000000003
790,1.88047,F,-3.8106299999999997
791,1.88863,F,-3.7013800000000003
792,1.88861,F,-3.6938899999999997
793,2.01246,F,-2.66162
794,2.05069,F,-2.3818099999999998
795,1.99128,F,-2.73085
796,1.99128,F,-2.7421100000000003
797,2.03322,F,-2.47604
798,2.03809,F,-2.41295
799,1.99175,F,-2.71875
800,1.99175,F,-2.7253
